Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKPRN,Institution,MainPanel,uoaId,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,OutputTypeId,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsForeignLanguageOutput,IsInterdisciplinary,ProposeDoubleWeighting,ResearchGroup,CitationsApplicable,CitedByCount,CrossReferToUoa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution code (UKPRN),Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,DOI,Patent number,Year,URL,Number of additional authors,Non-english,Interdisciplinary,Proposed double-weighted,Research group,Citations applicable,Citation count,Cross- referral requested
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Mean-field diffusive dynamics on weighted networks,,,Physical Review E,82,1,,11111,,1550-2376,10.1103/PhysRevE.82.011111,,2010,,,,,,Mathematical Biology,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Modeling the emergence of universality in color naming patterns,,,Proceedings of the National Academy of Sciences of the United States of America,107,6,2403,,,1091-6490,10.1073/pnas.0908533107,,2010,,,,,,Mathematical Biology,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Multiparticle equations for interacting Dirac fermions in magnetically confined graphene quantum dots,,,Journal of Physics A,43,21,,215202,,1751-8121,10.1088/1751-8113/43/21/215202,,2010,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,"N = 2 gauge theories: Congruence subgroups, coset graphs, and modular surfaces",,,Journal of Mathematical Physics,54,,,012301,,1089-7658,10.1063/1.4772976,,2013,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,No-ghost theorem for the fourth-order derivative Pais-Uhlenbeck oscillator model,,,Physical Review Letters,100,11,,110402,,1079-7114,10.1103/PhysRevLett.100.110402,,2008,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Non-Hermitian Hamiltonians of Lie algebraic type,,,Journal of Physics A,42,1,,015203 ,,1751-8121,10.1088/1751-8113/42/1/015203,,2009,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Non-Hermitian multi-particle systems from complex root spaces,,,Journal of Physics A,45,8,,085203 ,,1751-8121,10.1088/1751-8113/45/8/085203,,2012,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,On a systematic approach to defects in classical integrable field theories,,,International Journal of Geometric Methods in Modern Physics,5,,,1085,,1793-6977,10.1142/S0219887808003223,,2008,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,On blocks stably equivalent to a quantum complete intersection of dimension 9 in characteristic 3 and a case of the abelian defect group conjecture,,,Journal of the London Mathematical Society,85,2,491,,,1469-7750,10.1112/jlms/jdr047,,2012,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,On H* (C{script}; k×) for fusion systems,,,"Homology, Homotopy and Applications",11,1,203,,,1532 - 0081,,,2009,http://www.intlpress.com/HHA/v11/n1/a10/,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,On the blocks for semisimple algebraic groups and associated generalized Schur algebras,,,Journal of Algebra,319,3,952,,,1090-266X,10.1016/j.jalgebra.2007.11.015,,2008,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,On Type IIA geometries dual to N = 2 SCFTs,,,Nuclear Physics B,849,3,549,,,0550-3213,10.1016/j.nuclphysb.2011.04.002,,2011,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,"Permutation operators, entanglement entropy, and the XXZ spin chain in the limit ? ? -1+",,,Journal of Statistical Mechanics Theory and Experiment,2011,,, P02001,,1742-5468,10.1088/1742-5468/2011/02/P02001,,2011,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,PT -symmetry breaking in complex nonlinear wave equations and their deformations,,,Journal of Physics A,44,32,,325201 ,,1751-8121,10.1088/1751-8113/44/32/325201,,2011,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,PT-symmetric interpretation of doublescaling,,,Journal of Physics A,46,10,,102002,,1751-8121,10.1088/1751-8113/46/10/102002,,2013,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,PT-symmetric non-commutative spaces with minimal volume uncertainty relations,,,Journal of Physics A,45,,38,385302,,1751-8121,10.1088/1751-8113/45/38/385302,,2012,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Quasi-isolated blocks and Brauer's height zero conjecture,,,Annals of Mathematics,178,1,321,,,0003-486X,10.4007/annals.2013.178.1.6,,2013,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Quasi-static magnetohydrodynamic turbulence at high Reynolds number,,,Journal of Fluid Mechanics,681,,434,,,1469-7645,10.1017/jfm.2011.207,,2011,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Reflection mechanism for generating spin transfer torque without charge current,,,Journal of Applied Physics,111,,,053909 ,,0021-8979,10.1063/1.3689745,,2012,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Role of feedback and broadcasting in the Naming Game,,,Physical Review E,83,4,,46103,,1550-2376,10.1103/PhysRevE.83.046103,,2011,,,,,,Mathematical Biology,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Small-scale dynamo action in rotating compressible convection,,,Journal of Fluid Mechanics,690,,262,,,1469-7645,10.1017/jfm.2011.429,,2012,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,STRINGVACUA: A Mathematica Package for Studying Vacuum Configurations in String Phenomenology,,,Computer Physics Communications,180,1,107,,,0010-4655,10.1016/j.cpc.2008.08.009,,2009,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Strong enhancement of the tunneling magnetoresistance by electron filtering in an Fe/MgO/Fe/GaAs(001,,,Physical Review Letters,104,21,,217202,,1079-7114,10.1103/PhysRevLett.104.217202,,2010,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Symmetries of Spin Calogero Models,,,"Symmetry, Integrability and Geometry: Methods and Applications",4,,,90,,1815-0659,10.3842/SIGMA.2008.090,,2008,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,The blocks of the Brauer algebra in characteristic zero,,,Representation Theory,13,,272,,,1088-4165,10.1090/S1088-4165-09-00305-7,,2009,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,The Master Space of N=1 Gauge Theories,,,Journal of High Energy Physics,2008,JHEP08(2008),,012,,1029-8479,10.1088/1126-6708/2008/08/012,,2008,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,The structure of blocks with a Klein four defect group,,,Mathematische Zeitschrift,268,1-2,441,,,1432-1823,10.1007/s00209-010-0679-4,,2011,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Theory of resonant spin-dependent tunneling in an Fe/Ag/MgO/Fe(001) junction,,,Physical Review B,80,2,,024415 ,,1550-235X,10.1103/PhysRevB.80.024415,,2009,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Theory of ultrahigh magnetoresistance without tunnel barrier achieved by k-space filtering,,,Physical Review B,83,5,,052403,,1550-235X,10.1103/PhysRevB.83.052403,,2011,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Three-layer magnetoconvection,,,Physical Letters A,373,1,69,,,0375-9601,10.1016/j.physleta.2008.10.074,,2008,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Tradeoffs between the strength of conformity and number of conformists in variable environments,,,Journal of Theoretical Biology,332,,191,,,1095-8541,10.1016/j.jtbi.2013.04.023,,2013,,,,,,Mathematical Biology,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,"Trivial source bimodule rings for blocks and p-permutation
equivalences",,,Transactions of the American Mathematical Society,361,3,1279,,,1088-6850,10.1090/S0002-9947-08-04577-7,,2009,,,,,,Representation Theory,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,Vector Nonlinear Schrödinger Equation on the half-line,,,Journal of Physics A,45,,,105201,,1751-8121,10.1088/1751-8113/45/10/105201,,2012,,,,,,Mathematical Physics,,,
10001478,City University London,B,10,Mathematical Sciences, ,,,D,ZJ-theorems for fusion systems,,,Transactions of the American Mathematical Society,360,6,3093,,,1088-6850,10.1090/S0002-9947-08-04275-X,,2008,,,,,,Representation Theory,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Absolute versus convective helical magnetorotational instability in a Taylor-Couette flow,,,"Physical Review E: Statistical, Non-linear and Soft Matter Physics",79,4,046310,,,1539-3755,10.1103/PhysRevE.79.046310,,2009,,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Appearance of Three Dimensionality in Wall-bounded MHD Flows,,,Physical Review Letters,104,3,034502,,,0031 9007,10.1103/PhysRevLett.104.034502,,2010,http://curve.coventry.ac.uk/open/items/fc7e4731-474c-eff6-fa2a-70f62c144666/2/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Characterization of the flow past a truncated square cylinder in a duct under a spanwise magnetic field,,,Journal of Fluid Mechanics,691,,341,,,0022-1120,10.1017/jfm.2011.478,,2012,http://journals.cambridge.org/action/displayFulltext?type=1&fid=8474662&jid=FLM&volumeId=691&issueId,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Classification of instability modes in a model of aluminium reduction cells with a uniform magnetic field,,,Theoretical and Computational Fluid Dynamics,25,5,261,,,0935-4964,10.1007/s00162-010-0201-y,,2011,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Critical phenomena on scale-free networks: logarithmic corrections and scaling functions,,,"Physical Review E: Statistical, Non-linear and Soft Matter Physics",82,1,011145,,,1539-3755,10.1103/PhysRevE.82.011145,,2010,http://curve.coventry.ac.uk/open/items/8d6d09d5-c143-2782-8326-7bcda5151547/1/,4,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Cross Correlations in Scaling Analyses of Phase Transitions,,,Physical Review Letters,102,10,100601,,,0031 9007,10.1103/PhysRevLett.102.100601,,2009,http://curve.coventry.ac.uk/open/items/c7e0993a-bfb5-2b52-1abb-a5ae925352d1/1/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Direct numerical simulations of low-Rm MHD turbulence based on the least dissipative modes,,,Journal of Fluid Mechanics,655,,174,,,0022-1120,10.1017/S0022112010000807,,2010,http://curve.coventry.ac.uk/open/items/b532e3aa-8c85-04a5-b295-f3c19cce1558/2/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Energy transfer in anisotropic magnetohydrodynamic turbulence,,,"Physical Review E: Statistical, Non-linear and Soft Matter Physics",79,4,046312,,,1539-3755,10.1103/PhysRevE.79.046312,,2009,,3,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Exact protein distributions for stochastic models of gene expression using partitioning of Poisson processes,,,"Physical Review E: Statistical, Non-linear and Soft Matter Physics",87,4,042720,,,1539-3755,10.1103/PhysRevE.87.042720,,2013,,,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Football fever: goal distributions and non-Gaussian statistics,,,European Physical Journal B - Condensed Matter and Complex Systems,67,3,459,,,1434-6028,10.1140/epjb/e2008-00396-1,,2009,http://curve.coventry.ac.uk/open/items/65868acc-5534-db6b-8be1-6a14a9834263/1/,3,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Formation Mechanism of Hairpin Vortices in the wake of a truncated cylinder in a duct,,,Journal of Fluid Mechanics,653,,519,,,0022-1120,10.1017/S002211201000073X,,2010,,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Highly symmetric travelling waves in pipe flow,,,"Philosophical Transactions of the Royal Society, A Math. Phys. Eng. Sci.",367,1888,457,,,1364-503X,10.1098/rsta.2008.0236,,2009,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Hyperscaling above the upper critical dimension,,,Nuclear Physics - Section B,865,1,115,,,0550-3213,10.1016/j.nuclphysb.2012.07.021,,2012,http://curve.coventry.ac.uk/open/items/67619dc6-9a61-4f95-9c83-740406901ed9/2/,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Instabilities and transitions in magnetohydro-dynamic flows in duct with electrically conducting walls,,,Physical Review Letters,103,15,154,,,0031 9007,10.1103/PhysRevLett.103.154501,,2009,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Linear stability of Hunt's flow,,,Journal of Fluid Mechanics,649,3,115,,,0022-1120,10.1017/S0022112009993259,,2012,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Linear stability of magnetohydrodynamic flow in a perfectly conducting rectangular duct,,,Journal of Fluid Mechanics,708,,111,,,0022-1120,10.1017/jfm.2012.276,,2012,http://curve.coventry.ac.uk/open/items/73775ff8-31b0-4726-878a-8a03fa4ea7b7/2/,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Locality and universality in gyrokinetic turbulence,,,Physical Review Letters,109,23,235003,,,0031 9007,10.1103/PhysRevLett.109.235003,,2012,,4,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Minimal seeds for shear flow turbulence: using nonlinear transient growth to touch the edge of chaos,,,Journal of Fluid Mechanics,702,,415,,,0022-1120,10.1017/jfm.2012.192,,2012,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,On the locality of magnetohydrodynamic turbulence scale fluxes,,,Physics of Plasmas,18,11,112307,,,1070-664X,10.1063/1.3661086,,2011,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,One-dimensional infinite-component vector spin glass with long-range interactions,,,Physical Review B: Condensed Matter and Materials Physics,86,1,014431,,,1098-0121,10.1103/PhysRevB.86.014431,,2012,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Oscillations of weakly viscous conducting liquid drops in a strong magnetic field,,,Journal of Fluid Mechanics,671,,399,,,0022-1120,10.1017/S0022112010005781,,2011,http://curve.coventry.ac.uk/open/items/60c99ce5-00a3-d054-e0b7-fae2ae3403c2/1/,0,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Quantum nonequilibrium steady states induced by repeated interactions,,,Physical Review Letters,102,20,207207,,,0031 9007,10.1103/PhysRevLett.102.207207,,2009,http://curve.coventry.ac.uk/open/items/2b2535f0-a6a6-0296-683d-6e43231f1a55/2/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Quasi-two-dimensional convection in a three-dimensional laterally heated box in a strong magnetic field normal to main circulation,,,Physics of Fluids,23,3,034101,,,1070-6631,10.1063/1.3549932,,2011,http://curve.coventry.ac.uk/open/items/9cbbc17d-23f7-c014-4bb3-1d7a035614fd/1/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Regular packings on periodic lattices,,,Physical Review Letters,107,21,215503,,,0031 9007,10.1103/PhysRevLett.107.215503,,2011,http://curve.coventry.ac.uk/open/items/234ca61f-32d4-f7d7-4a51-c0fcac22c480/1/,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Single-magnet rotary flowmeter for liquid metals,,,Journal of Applied Physics,110,3,034512,,,0021-8979,10.1063/1.3610440,,2011,,2,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,The Extensive Nature of Group Quality,,,Europhysics Letters,90,5,58002,,,0295-5075,10.1209/0295-5075/90/58002,,2010,http://curve.coventry.ac.uk/open/items/cdc28631-e8f2-ac32-54f3-6caf278ee481/1/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Universal properties of mythological networks,,,Europhysics Letters,99,2,28002,,,0295-5075,10.1209/0295-5075/99/28002,,2012,http://curve.coventry.ac.uk/open/items/55fa4666-e7cb-063a-f391-acb81c43eaf6/2/,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Universality in the three-dimensional random-field Ising model,,,Physical Review Letters,110,22,227201,,,0031 9007,10.1103/PhysRevLett.110.227201,,2013,,1,,,,,,,
10001726,Coventry University,B,10,Mathematical Sciences, ,,,D,Work fluctuations in quantum spin chains,,,"Physical Review E: Statistical, Non-linear and Soft Matter Physics",77,5,051120,,,1539-3755,10.1103/PhysRevE.77.051120,,2008,http://curve.coventry.ac.uk/open/items/15fda570-7625-460c-a97b-9e05d1d06ffa/2/,2,,,,,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,"""Second-order exchangeability analysis for multi-model ensembles",,,Journal of the American Statistical Association,108,503,852,,,0162-1459,10.1080/01621459.2013.802963,,2013,http://dx.doi.org/10.1080/01621459.2013.802963,2,,,,Statistics,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,A 1-parameter approach to links in a solid torus,,,Journal of the Mathematical Society of Japan,62,1,167,,,0025-5645,10.2969/jmsj/06210167,,2010,http://dx.doi.org/10.2969/jmsj/06210167,1,,,,Topology,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,A directional uniformity of periodic point distribution and mixing.,,,Discrete and Continuous Dynamical Systems - Series A (DCDS-A),30,4,1181,,,1078-0947,10.3934/dcds.2011.30.1181,,2011,http://dx.doi.org/10.3934/dcds.2011.30.1181,1,,,,Algebra,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,A Generalized Flux Function for Three-dimensional Magnetic Reconnection.,,,Physics of Plasmas,18,10,,102118,,1070-664X,10.1063/1.3657424,,2011,http://dx.doi.org/10.1063/1.3657424,1,,,,Computational Applied Mathematics,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,A higher-order active contour model of a `gas of circles' and its application to tree crown extraction,,,Pattern Recognition,42,5,699,,,0031-3203,10.1016/j.patcog.2008.09.008,,2009,http://dx.doi.org/10.1016/j.patcog.2008.09.008,3,,,,Statistics,,,
10007143,University of Durham,B,10,Mathematical Sciences, ,,,D,A Holographic view on physics out of equilibrium,,,Advances in high energy physics.,2010,,,297916,,1687-7357,10.1155/2010/297916,,2010,http://dx.doi.org/10.1155/2010/297916,1,,,,Mathematical Physics,,,
